time,lead_I,lead_II,lead_III,lead_aVR,lead_aVL,lead_aVF,lead_V1,lead_V2,lead_V3,lead_V4,lead_V5,lead_V6
0.02777777777777778,0.6007703249860754,0.5185089124381402,0.39260281340047165,-0.262656845273714,0.5562832916342936,0.4345129583564623,0.29556006728114625,0.4869992728851383,0.5838839663001268,0.6267576906900508,0.5603683319217226,0.5027281503477978
0.030555555555555558,0.4275048043795622,0.31598770462222187,0.2504855494091102,-0.1732455195020979,0.4227925633856649,0.29374646482214684,0.20407979405396431,0.371117278963437,0.39392104528862804,0.43859248328659006,0.371716321779969,0.3441421078858777
0.03333333333333333,0.40602764435705585,0.32357395345029566,0.24879076631704644,-0.1959064424112804,0.3630267201495023,0.28523500776840505,0.17293888127958112,0.33545535185814984,0.40147424432674944,0.4511564814366031,0.38448416732792146,0.3813770997377104
0.036111111111111115,0.18729132230799195,0.12554508119462912,0.12039252786902087,-0.09139368519018909,0.15706772534266628,0.1243728504487158,0.09259239151072267,0.128444376581621,0.14245033072541852,0.19328994542471106,0.13311482037808348,0.09795183561782304
0.03888888888888889,-0.06401512065268472,-0.02716479392303599,-0.030019841796841147,0.02964916830302505,-0.04106505182263519,-0.033575499591572563,-0.026832797071574554,-0.040744365129659274,-0.06214110030421639,-0.07295027190100789,-0.03806394281694149,-0.0539381794291945
0.04166666666666667,-0.05759917400251693,-0.007517144495004863,-0.013453102454552114,0.028062777133006866,-0.05500611574282191,-0.030844801222776084,-0.03615195280810453,-0.013006023508376104,-0.047667168651100725,-0.07823110268880963,-0.008095165063926615,-0.048198236048719596
0.044444444444444446,0.005370247136286763,0.028952592385969537,-0.011940299207322877,-0.03388503132860666,-0.031362387967709134,-0.015625007059932042,0.01936954543070698,0.004870414760823832,0.008188932285049811,-0.0015747044228655348,-0.03317480624196981,0.00268399413610103
0.04722222222222222,-0.01154695982232588,-0.013409493978276664,-0.010144824154289939,0.008581937174887738,-0.04228001060873588,-0.027016005617373245,-0.007932071968409903,-0.01734789457206867,-0.05251169005109811,-0.03392655918364946,-0.02298141838002316,-0.026135681238101414
0.05,-0.06538100883512972,-0.04007027163978231,-0.00828388037343311,-0.025750873466810247,-0.03400296204450058,0.033826777667328306,-0.020734473819608537,0.014492421825534882,-0.007834632859562807,-0.028779004945165672,-0.01943097585243391,-0.03396539212966234
0.05277777777777778,0.010449672064920914,-0.008990273184574307,0.04508862633440283,-0.022660945202889145,0.04806907204212844,-0.025407026185157673,0.02129006598533388,0.015120086701222018,0.023963499319349418,0.01641037269169376,0.019081713055234793,0.01757050260268749
0.05555555555555556,0.016556288585042336,0.045187386536392746,0.010974692394295856,-0.040077001941291636,0.0050438602358757936,0.025265692362921012,-0.021510652722532303,0.009281662387687776,0.053029339942560934,-0.0027205448154452895,0.03331337079612742,0.02821240769273708
0.058333333333333334,-0.057805442554147664,-0.11244484426113092,-0.05963868990084044,0.030473185217791594,-0.1004670493418452,-0.0459884046950068,-0.005383801618040557,-0.06826414565554288,-0.09079200759720603,-0.08642917859899446,-0.06205575782983623,-0.08169651899034708
0.061111111111111116,0.02603907149276888,0.018895149252675242,0.022865394517058206,-0.014544822563267114,-0.004183049739627999,0.04035008047991058,-0.027476252037801505,-0.0020767631278918695,0.021152040792553912,0.01505051496758222,-0.004195412442510427,-0.007085881997018439
0.0638888888888889,-0.07798243461216978,-0.037168363001094676,-0.041104873339873754,0.012552372322006343,-0.05634203373047328,-0.018985429829958506,-0.010051497301992375,-0.03793159046208039,-0.06815455139666418,-0.05435775755120722,-0.07458814268383293,-0.060070409664768565
0.06666666666666667,0.05102588841818354,0.023690576243792755,0.02037590534559848,0.0061592017103514664,0.010768592185916631,0.020034153112679445,-0.002670359462370998,0.015868500976147396,0.017497315981074953,0.019143060012232954,0.06260245101181904,0.020399101155439987
0.06944444444444445,0.05262335990001658,0.050845120142096856,0.0518864226214332,-0.019052519692546656,0.06738658222700722,0.058047206803936456,0.014980216326817475,-0.00561445907518552,0.044224019964348625,0.08156163222692177,0.04572159388717441,0.031077431104768436
0.07222222222222223,-0.04329926385449435,-0.044711768076926416,-0.037915079794558264,0.007989712301828655,-0.043221934798119706,-0.04866421400411718,-0.03937752427415424,-0.06839642670229981,-0.02725970669601294,-0.0227013786063244,-0.03441828135803022,-0.008436100583635961
0.075,0.0022949830316338904,0.022813444866773044,0.00019973796486713775,0.008534163038917627,-0.011139221541619195,0.0028768923870146675,0.011197551842046882,0.05299973903227404,-0.006078222307618002,6.948080812899105e-05,0.009812552380716714,0.004876911169416027
0.07777777777777778,-0.026648955057102672,-0.041836617828224655,-0.006505490916251817,0.001928194454901477,-0.03708440523948809,-0.010469563529457177,-0.009551625972969205,0.004560275619740359,-0.013193645777555739,-0.039305987789658256,-0.03789627357690875,-0.01784185759822944
0.08055555555555556,0.0009878775056449771,-0.020317501939373497,-0.007912618291418249,-0.016420309772891505,-0.033190598291945636,0.010151818714627952,0.0008165291302861697,0.0029105373998922577,-0.006193282084993588,-0.03151269738878613,-0.027268413680413956,-0.003935467428916664
0.08333333333333334,-0.013240295308991895,-0.005930244042656708,-0.011841452783294598,0.006475917131882112,0.006997839110881674,-0.0016898567364456597,-0.0006919535304729099,-0.034504377992407416,-0.003764270392910384,-0.018273231457039185,-0.00914247460443152,-0.0326449370608748
0.08611111111111111,-0.06439166255409794,-0.025665665182534145,-0.008375235447156223,0.07387152616153683,-0.07040481530037832,-0.05695925747810313,-0.04392535554675667,-0.05303499545050052,-0.03299360219736918,-0.09736012790110096,-0.07302661183905815,-0.06997927589796106
0.08888888888888889,-0.021319544445905635,0.012311612902480153,0.015082432356412764,0.03345705206977834,-0.006683087036548463,-0.0266080303093565,-0.0013187254743457421,-0.033673936669833975,0.008499531228233773,-0.024590191964906742,0.0060147158457839675,-0.055888389332544704
0.09166666666666667,-0.014927405000896211,-0.01952289285767443,0.00550298422683039,0.009763204094549468,0.02009890900932343,0.0005037480412344274,-0.002335689946594312,0.007858716786470155,-0.040151282192976936,-0.019136677541483592,-0.06739394367999568,-0.05536528890694244
0.09444444444444444,0.0286097153822712,0.02374406821417035,0.012356234462430025,-0.011068839618344905,0.01778050131208313,-0.0003685385366845942,0.023523879374029416,0.04709257081568309,0.025098493879305343,-0.027355305693682642,0.029151519368978206,0.055817313180694626
0.09722222222222222,-0.011932112056375722,-0.02470501965561397,-0.025028986248005973,0.015756748195496998,-0.026026424546341364,-0.03428916673945507,-0.010445688816317092,0.01081706967260311,0.0013399456334989958,-0.02517054613194125,0.01683860055102608,-0.02229207755923452
0.1,-0.055542575111235365,-0.05426689811937524,-0.05363148343376055,0.03751373227819975,-0.09032494796179517,-0.04346627724274067,-0.034944036554044565,-0.040044414524663424,-0.041787930819342345,-0.05991697038841462,-0.06990012396344505,-0.04174286369037422
0.10277777777777779,0.0241547436014188,-0.04229429025639569,0.015278381032007501,0.0090391992009384,-0.0016723685510250405,0.02496991608003772,0.011242219596374515,0.0014785744359643097,-0.012181258189013354,-0.008565882988451543,-0.01962289666406973,0.004939751831169415
0.10555555555555556,-0.00973283607956104,-0.01450290721346608,-0.003581707281569007,0.008244964780156374,-0.003225359499946451,-0.005653098218654548,-0.020467613064194742,-0.026881465249180767,0.009019646513786799,-0.009297525698189044,-0.016191038245445034,0.010050806432634852
0.10833333333333334,-0.08654956254571225,-0.04915963311605255,-0.030730923025524503,0.03997659930206042,-0.06836650490673783,-0.030628455583799286,-0.07741990404921129,-0.0557917881553014,-0.06937254468491788,-0.0823032006248144,-0.054106527760847026,-0.08785853618902152
0.11111111111111112,-0.08395951569553291,-0.07266145014059226,-0.03061900867323459,0.022478833770344715,-0.07524808155789892,-0.03626892893641008,-0.06942173574284449,-0.05444041773027543,-0.07570938911788354,-0.09479482625616292,-0.08029382973596608,-0.05741263361413655
0.11388888888888889,0.037735972199707576,0.009327068852725131,0.023604265129810818,-0.02855529581020985,-0.018938093438575568,0.028760966762591735,0.020287443454839557,-0.00937354044175489,0.010736120742142308,0.005633829156278914,0.01594683633691847,0.009862685285536061
0.11666666666666667,-0.04670062040921565,0.005382277080300597,-0.05539427819569513,0.03082787499989807,-0.04545174883108315,-0.0010532294128425754,0.005990549197971783,-0.04303812063892734,-0.009993095171089317,-0.033435765931668526,-0.04122602671716982,-0.033673072542974795
0.11944444444444445,0.009025651750940483,0.019490318366106138,0.01296964885617998,-0.017765026658684277,0.040790087077802774,-0.005465641683058952,0.00579089320453792,0.037009512059104493,0.03900725757748554,0.008555733502106838,0.008939972020987882,-0.01763852204344187
0.12222222222222223,0.039665648319433984,0.014771178628230866,0.023045626880417842,-0.004571984664796648,0.045434195865339526,0.03732592327272917,-0.00432434123445815,0.04298770558562416,0.016466428647376317,0.07363684785874369,0.019876226039702127,0.03376600374056429
0.125,0.005263496513577114,-0.04391208044569662,-0.01578000120639409,-0.024091272013391864,-0.00224481824388496,-0.02444935584900279,0.013440142164047502,-0.009829736563870293,-0.031860069887069874,-0.03032769212585985,-0.04040987309473795,-0.012502570251028513
0.1277777777777778,0.03143479397674418,0.01217892849241645,0.03317875360246357,0.026558974172917308,-0.011361526768561002,0.0072015556335011345,0.0053852951654797246,0.03297644916258364,-0.012735055705304995,0.014660402484516848,-0.04275290212236318,0.027411907125873256
0.13055555555555556,0.08441479425185223,0.019611045816307696,0.04510209089053411,-0.011367184750235647,0.09484197331195651,0.05933847881500501,0.07272285086815525,0.03893354390953535,0.04320313824938227,0.08435531591726834,0.08660995062849593,0.03956239974948056
0.13333333333333333,-0.031669305213699,-0.03495760905088111,-0.04079590394755599,0.023177350247076615,-0.061365501696790406,-0.023884213651558885,-0.005745596553918483,-0.027785202044832123,-0.011028821965889342,-0.0432301911743321,-0.011158418586489027,-0.029828405656267175
0.13611111111111113,-0.017383169234042494,-0.006749898554414311,-0.011849065880723554,0.03804536870860942,-0.04351107615781465,-0.005176517945195669,0.016668771516633617,0.0006742232692410095,-0.007465926124157719,0.008279766081200724,0.0009359975693385789,-0.04925827437168366
0.1388888888888889,0.10635592198706745,0.116404443889828,0.06295811319762179,-0.06701747722990306,0.05784503534261981,0.08203490362308066,0.05396927815983358,0.04560083494753724,0.0812492366830209,0.08848638787855043,0.09298035382298056,0.08456367846820088
0.14166666666666666,0.12785940910185428,0.10670622600363373,0.03362130528741149,-0.03904203271778653,0.10207332368989894,0.1206182640598689,0.04996654677894781,0.0666453498927704,0.10110555398776294,0.10702131105012821,0.0925589796846308,0.06647598753607069
0.14444444444444446,0.033849724499940406,0.05425643125742057,0.0019544739805211556,-0.00483926707315349,0.0703957347067938,0.011430842845691519,0.027144249432943093,0.004985887567448499,0.047239406130833356,0.013458682087755969,0.012986408384170905,0.032300631742784226
0.14722222222222223,-0.04203532557594788,-0.033873245402280476,-0.05726511049927448,0.04979575333166447,-0.05542698183307155,-0.0515999820178377,-0.005782516735105384,-0.020817627378966207,-0.020102097201035177,-0.05280264876169098,-0.040530066706444365,-0.0379259920340465
0.15,-0.0016890363873877344,-0.002619715338114505,0.0026331712838335,0.02069813552906493,-0.009038662665090345,0.0332181294010763,0.001873858073491018,-0.021963060684318254,0.018088615156808402,0.014652321886472471,0.013691601854120853,0.03562583615183075
0.1527777777777778,0.03689871637256316,0.012171015497610784,0.01965481621759049,-0.02350685385406289,0.04116396418186509,0.0007972244161936655,-0.024834296602838216,0.05225602319772212,0.03078835075005099,0.05707286367852153,0.029700553613917394,0.012351178928845637
0.15555555555555556,-0.011247255609585604,0.014964581720214643,-0.025330654167857625,0.032251461230142275,-0.010855037960260062,0.018535747633235684,0.00885887325692675,0.0038229014589260366,0.0023286379914571834,0.00830317695624395,-0.021059116925545185,-0.012221774215220794
0.15833333333333333,-0.08456771380228509,-0.05941980860706469,-0.057096984488595126,0.01684920367972036,-0.07566868909668657,-0.03811664122027461,-0.015260284809050919,-0.03637413964205087,-0.01604449789794222,-0.018606275828623876,-0.06170721860460072,-0.03039348395421266
0.16111111111111112,-0.0821303521711883,-0.023175908995639635,-0.025348783362782012,0.009624699706655703,-0.05880279229924569,-0.059808456806093716,-0.03157644745725206,-0.060918720136055426,-0.07940283004206904,-0.09498613087911634,-0.05033209704740464,-0.030616780851036265
0.1638888888888889,0.052672249492298845,0.057559810218131974,0.03338649392386807,-0.049939739746871485,0.03510813149381266,0.06671589217370391,0.050539438375244466,0.013153253966856578,0.04755908326269211,0.07040217688025108,0.09673622684666994,0.02577633195323724
0.16666666666666669,0.004331306026019841,0.01906017120461724,0.013068540969115028,-0.036582508108429425,-0.025457496003670452,0.01695140021905132,-0.03023138322174005,0.025605529447704355,-0.0114240275869116,0.006654636659660412,0.01958486477875274,0.01930947744278642
0.16944444444444445,-0.019855562777077916,-0.020090762397334552,0.012496636675522968,0.022681869290964968,-0.01733790175541079,0.0033528147886662564,0.010509223235568077,-0.01842678842559089,-0.019593372495520574,-0.03332761774646238,-0.025751500491239636,-0.0307585223917584
0.17222222222222222,-0.00040951183051972026,0.034097787014180876,0.03613357166485327,-0.01999948607352873,0.046688257284329744,0.07005456187154149,-0.005711309557326405,0.04645762278223024,0.028447341329518167,0.009078508245727937,0.011616437473678687,0.009303920883699695
0.17500000000000002,0.022754219842268667,0.0006379726704879387,-0.005007342794723701,0.00012628424659422182,0.019688180058600055,-0.01460350742120911,0.027785489640410017,0.01737379418273833,0.0007795979086661227,0.013151583045193437,0.005540988928108701,0.007100661999624512
0.17777777777777778,0.0683586117450473,0.021698444234135653,-0.01842513331567171,0.01257686366016088,-0.026558500225546382,-0.015920762026043464,-0.0001472817758541218,-0.035085053981229956,-0.0011959082348484678,-0.020719010243661396,-0.00738486827987607,0.02750526886213466
0.18055555555555555,0.05906984411015167,0.04816256272753963,0.03800632438417655,-0.018508217849295166,0.0579312569359886,0.014267471155240774,0.011371654940284207,0.06731690625828272,0.027219830216238604,0.07906017956215772,0.07270791757142109,0.05160342626748063
0.18333333333333335,-0.012171678187353803,-0.02891020548818353,0.00262299710922076,-0.005440510538622271,0.027249961104746465,-0.018243368114713217,-0.009192344146933703,0.013619595275402765,0.029952514525969105,0.020212366678897642,-0.014068970156689297,0.010456965615725147
0.18611111111111112,0.06341330888153378,0.02025815687374641,0.044594916708741064,-0.0356676756002939,0.07968335664842167,0.02611146693794456,0.011644486306859315,-0.001679590074878369,0.03785204258790213,0.07265023292484626,0.04177500831559789,0.0669503905888098
0.18888888888888888,0.05729549370737881,0.013477650336369966,-0.00037930957568804713,-0.051945664005470835,0.035346479945206274,0.03200858476771113,0.006347138153796611,0.020389160410185448,0.03811459455957211,0.022362861170832193,0.03887144121906971,0.05614331175986864
0.19166666666666668,0.009886822751344993,0.022961998691150884,-0.016261417828232302,-0.0004915899866330363,0.01131800802909729,-0.0022111365040933407,-0.0014045596780333236,0.05011028283041651,0.03199096655154434,0.033273023702354326,-0.021175302808723186,-0.006513129580207248
0.19444444444444445,0.027309994442508284,-0.026981477964334488,-0.07296269580834747,0.007932841132447042,-0.02728837757741068,-0.03441384562746122,-0.03628462948840694,0.00874813690287965,-0.027847737738437503,0.004129289162726216,-0.02803144186153358,-0.03033908408549432
0.19722222222222224,0.11522196680687008,0.0726889917469483,0.06006790849609205,-0.06241922179830063,0.06667856326762772,0.0576004296605994,0.05475426207085738,0.09692791034047361,0.09067908350097291,0.07630835951895829,0.07967491553171566,0.09532543353507468
0.2,-0.03243132522954422,-0.01597565044588034,-0.026812683931835404,0.013442380667729369,-0.03855261580209113,-0.017300802751356717,-0.005879457042923338,-0.01515751469021848,-0.014160337036731151,-0.03636094741574769,-0.06822735851637324,-0.01236881006114915
0.20277777777777778,0.08024867815824575,0.06493556722074817,0.043204199585193025,-0.0801186268234676,0.057317608828998355,0.05680383945571872,0.04141760145966298,0.05310413626354271,0.07573331793617528,0.06050700003103863,0.08035652675737585,0.04270698287073458
0.20555555555555557,0.02081072788096372,-0.007521027658917779,-0.01918298810911663,-0.013735952074867441,0.028616259105520413,-0.003463605556249784,0.03430624046237601,0.005886558094328035,0.01701941272438902,0.007549329524858504,0.009921256465133445,0.03536380585131207
0.20833333333333334,-0.02558009395967971,0.0025623121915734105,-0.02089435218127795,0.0469981574175099,0.0028552321985811074,-0.020931056058984883,-0.007004429567916587,-0.03441166553165978,-0.02506354973439539,-0.01363674848145502,-0.006126884710531725,-0.005688088590248917
0.2111111111111111,0.012840944114378718,0.04259105713205194,0.0003549181813539996,0.01202504732302827,0.002719521042670432,-0.021133077976002234,-0.027203213376761147,-0.011953550644090552,-0.029436669301929244,-0.0049693252017735355,0.002368685632264422,-0.055172875225175146
0.2138888888888889,0.001886960248569495,0.053104796200175566,0.03683113126124427,0.0036601953123422864,0.011413451013187099,0.01829319432475618,0.005226689357470188,0.008748352254686164,-0.013062254132505936,-0.0051272113865043385,0.02723763127967752,0.0071346394114603145
0.21666666666666667,-0.0551633262193716,-0.032247301781790874,-0.016740140619245756,-0.010656119952077926,-0.08124222851224266,0.009021950557501145,-0.009650759257278685,-0.04381196133805786,-4.699339438592187e-05,-0.004515204898856333,-0.01626066990260818,-0.0478371694354475
0.21944444444444444,-0.07398480423217106,-0.05922892864722004,-0.039340065258866685,0.039077981807760884,-0.05288497276378376,-0.05604044921502475,-0.03805964080309864,-0.066116672989343,-0.03702734715693103,-0.07066202105920563,-0.0656552456688218,-0.06625109589979107
0.22222222222222224,0.11059721069622462,0.09826341277801384,0.05172686722801819,-0.04092835294898457,0.057701420316961224,0.07713077810724163,0.04677587699097227,0.04514479190013858,0.07488129496476642,0.04969491085953431,0.0963505224629601,0.06813070998026492
0.225,0.04625766790249136,0.0454717713979059,0.04155256996436078,-0.04097112811433579,0.06216957037713597,0.02237501603186259,0.059707738647027546,0.05204260575846968,0.06454689427408698,0.05936796798896189,0.01704849817283481,0.010133400514112628
0.22777777777777777,0.018775461884000276,0.0008768538042148687,0.030694737463766393,-0.01480500083813098,0.03320307398181987,0.02644768507967853,-0.0012642389279886833,0.028571895622850806,-0.000813639974109305,0.001591072433045907,-0.01531192379739596,0.027275831978754085
0.23055555555555557,0.032906669926158365,0.038743190505839346,0.03995663893640912,-0.028174537149568996,0.035995659567534935,0.047804359822861575,0.06816999669458043,0.022202727839279516,0.06200135888270031,0.05501154667871387,0.03481170524869196,0.02683461107496376
0.23333333333333334,-0.002189534598376095,0.026951140523143048,0.0069365170658650084,-0.018032625732158157,0.041453548927091494,0.03262050497860147,0.004376784470214147,0.011218979846080349,-0.021827725631050104,-0.0086299321226228,0.02741988761905377,0.010515701677543591
0.23611111111111113,0.010612212049101146,0.0036535836072054424,0.007628321671289599,-0.007654790028412122,-0.02843305504975848,-0.00953876393427391,-0.016557684795204388,-0.0046324239704836866,-0.005455053658779048,-0.008768915310429956,-0.030266374353963312,-0.008616570265422334
0.2388888888888889,-0.05315024192495383,-0.03286942442455003,-0.01921414270533843,0.03500122494876058,-0.02347530427573788,-0.01753127544916859,-0.015786930457110084,-0.059675808936575425,-0.019988211738152833,-0.02326526843619314,-0.027573298759929372,-0.03609667003944641
0.24166666666666667,-0.0084399282315588,-0.0408440890478856,-0.01979799490981226,-0.003598967454612136,-0.05566871857464254,-0.026442609554203644,-0.004089576607206475,-0.004545760753873449,-0.019704629434781122,-0.022901965730175902,-0.043084405046972585,-0.04164072995768618
0.24444444444444446,0.005810960648356818,0.03252425186196273,0.02948174313036076,-0.0355002991272731,0.015402159355635143,0.03943959047568097,-0.01556021475978809,0.0165156560610621,0.03088817757864288,0.01976704125190437,0.020938695009731233,0.02246327234328779
0.24722222222222223,-0.020476860499682673,-0.01786451613554249,-0.015924497902472207,-0.025129706275423505,-0.036580711657025436,-0.014104165696610806,-0.018347574638942696,0.008282939483509544,0.002496771784478505,0.003953961468279876,-0.021458704766819988,-0.046461184366028696
0.25,-0.01474172473949411,-0.048060688568551446,-0.03785936988012217,0.016138421720830506,-0.02640456129172502,-0.010059090210032286,0.009793092931385645,-0.0029607542520235786,-0.03684734523002437,-0.01538885224988584,-0.017424236205782647,0.021686086363555603
0.25277777777777777,-0.025447156717624292,-0.00788501164843515,-0.009226794218302041,-0.011815372763971693,0.02060447920705403,-0.025434055168037074,0.009024276656982307,-0.009170819155965827,0.006483381251717832,-0.03791827308569078,-0.021710404001751712,0.01824264126187003
0.2555555555555556,-0.1011248913513107,-0.09833527296500896,-0.1024541266924417,0.0626439352310252,-0.10254249704164374,-0.09276207730660667,-0.01772096722972616,-0.08283121492122422,-0.12643552441286077,-0.11560337413965213,-0.11302143733369027,-0.10530438425134614
0.25833333333333336,0.02850433551317094,0.004235502989174168,0.03729154574113314,-0.01764088781316945,0.020401262688234018,-0.011665819376470926,0.0026095415664093595,0.0025164491837954463,0.019509588018654066,-0.005842673204183017,0.011854748941537806,0.020240597374131343
0.2611111111111111,-0.07570319329628994,-0.041643055651840746,-0.07156283329873978,0.04016596723560601,-0.014890747826398255,-0.006610425781687416,-0.01325185114524445,-0.04303990688359444,-0.07835740156882823,-0.038123990371497656,-0.03926552196347053,0.001905944351082274
0.2638888888888889,-0.10609383354908199,-0.033296711219057834,-0.03219376354863489,0.04822936592927311,-0.07306041808471607,-0.08924243471839471,-0.05739126610361589,-0.07383951109775054,-0.06673159089521764,-0.11144849313060132,-0.08390075590470157,-0.04912280888067631
0.26666666666666666,0.10831112504812926,0.06899582282085719,0.11344102191408827,-0.053457398981122346,0.12759233773335404,0.043740166605768765,0.06716542986655447,0.10279424764609697,0.10891395683137027,0.10557385546342467,0.05845954618806442,0.1428370951342442
0.26944444444444443,-0.009745527789804094,0.05032082226963555,-0.0019597015565530765,-0.037791754935101875,-0.0007031656884802368,0.011353397328068279,0.02110521851454095,-0.010614819238009218,-0.01357597617612329,-0.019491629886682533,-0.011636059450951947,-0.011446007460967977
0.27222222222222225,-0.05077897007270992,-0.017944022772812977,-0.042013063678258245,0.021694521005154545,-0.03335066087385648,-0.06637341601147097,0.006478226945945017,-0.057436220886720304,-0.010831518226441676,-0.03455398995528267,-0.011916913895249674,-0.03322422514371366
0.275,0.05340124225672771,0.024840499057430753,0.019417453366815753,-0.051895935673468625,0.02585969019086103,0.05425399389770748,0.01848372549624791,0.031002663431450975,0.050032200881247546,0.0343948110133491,0.020767677970059,0.0103196701419166
0.2777777777777778,-0.03232588368223028,-0.09399411470331062,-0.05662523158584812,0.06970716949441984,-0.01038334187533603,0.03279658919214174,-0.055765744113203966,-0.08350548386751544,-0.05773697683536112,-0.05090945750652782,-0.03497923264427545,-0.07241040760945441
0.28055555555555556,-0.015945420090726053,-0.047409057578558,-0.01005629585534983,-0.0005562599810775993,-0.01645222275343069,-0.00228373421317234,-0.013703828019114258,0.00427497323508564,-0.020623486613329738,-0.03577467527909699,-0.022126644128003716,-0.042859288523942246
0.2833333333333333,0.10663062151107698,0.095907473807714,0.04800019453452374,-0.03459287722221099,0.07490475088057083,0.07215193724146746,0.05446248612599486,0.049933248567929134,0.09404304986456966,0.09369631912290008,0.07519100665772564,0.09480542434659722
0.28611111111111115,0.09571758453026649,0.08425650093881812,0.06743976862573785,-0.037608710524598854,0.09727950128890078,0.03300151876035885,0.04083854356372961,0.05931113762544432,0.05710548200140486,0.10190843253646985,0.09797304695319278,0.08278378417755654
0.2888888888888889,-0.01483821451771082,-0.01628564049268852,-0.049222618526957314,0.005330014021302926,0.012092265237136107,0.008337521301235818,-0.03623765090945558,0.007421071741632283,-0.015005016862699488,-0.007389796583149063,-0.013209684296208257,-0.0047798871230672075
0.2916666666666667,-0.08177146876959492,-0.07843170012370021,-0.062464665486981596,0.017580582578566456,-0.10994413528932026,-0.057184845057884695,-0.013707400247964324,-0.07368473291226671,-0.1209954467906578,-0.09128478750639595,-0.06982220571755698,-0.050105643767436855
0.29444444444444445,-0.004060854579045855,-0.004586454167006137,0.02172890419719607,0.008058888274814945,0.03275333369650904,0.030126344706379996,-0.002838533826392682,0.015791914455026618,-0.0246313909651584,0.012099555963667592,-0.017785685233542695,-0.014217217651571258
0.2972222222222222,-0.03630352253965407,0.0023543878985635962,-0.01169055484360602,0.028376977221183625,0.002805643120072263,-0.0073096599263724,-0.0019926885531090103,0.005145261679700265,0.007758722269909412,-0.004521831083247973,0.0020140685774318046,0.03353375138517817
0.3,0.05497964972466313,0.08586773567037348,0.1075470753649535,-0.03779300431918842,0.04174670060867358,0.05563447190618451,0.05696187771347082,0.05970824654845415,0.049590894738276936,0.049619049407075594,0.07425495285549097,0.04324179725729535
0.3027777777777778,0.011678264056083002,-0.020201657181152643,-0.016388619775896274,-0.00503831490752679,0.0037277278474089634,0.016914051539525715,-0.009774350976106069,-0.018960677301347408,-0.010333227195038767,-0.039230013859315085,0.005275964782020117,0.002605644721720212
0.3055555555555556,-0.10344298724765667,-0.12163624714630787,-0.07720705601689823,0.01568926564311772,-0.06977125368486337,-0.09342482708959697,-0.07635054095683207,-0.09238466224421421,-0.08931392384156789,-0.1297591580731462,-0.08827132780627456,-0.07777760482915785
0.30833333333333335,0.018946139602711406,-0.008270658994724478,-0.008472914751994408,-0.0002883152649445122,0.0019525677431453717,0.0023062479994934593,0.012425265819343521,0.022418911148136197,-0.021311095652349017,0.033517132318313075,0.008407210778839425,0.010531939837395485
